client_id,full_name,city,email,age,gender,annual_income,credit_score,debt_ratio,loan_amount,owns_home,loan_purpose,employment,years_job
C03780,Sylvie Cousin,Simon,margotguillet@example.org,21,F,12000.0,737.0,17.99,11578.35,Non,Auto,CDI,0.3
C02941,Claudine Adam,Dos Santosdan,le-goffdenis@example.com,71,F,,665.0,42.41,21891.25,Non,Consommation,Sans Emploi,1.3
C01131,Grégoire Thibault-Bonnet,Giraud-sur-Mer,amelie37@example.org,56,F,40886.89,582.0,51.92,10066.85,Non,Rénovation,CDI,2.4
C01449,Margot Fouquet,Pascal-sur-Lecomte,catherinebousquet@example.com,23,M,80320.14,632.0,15.34,21457.1,Oui,Rénovation,CDD,5.3
C04920,Pénélope Masson,Labbé-sur-Delannoy,michelle64@example.org,73,M,46133.38,661.0,61.04,18349.01,Oui,Rénovation,Freelance,19.5
C00015,Maryse Verdier de la Fischer,MartinsVille,labbegilles@example.net,62,F,,630.0,6.98,9514.9,Oui,Business,Sans Emploi,9.3
C03232,Aimé Ledoux,Le Rouxboeuf,tristanbenoit@example.net,56,F,,781.0,5.76,19672.19,Non,Business,Sans Emploi,5.9
C02769,Thérèse Royer,Saint Diane,delahayevalerie@example.org,72,M,44836.36,607.0,19.95,3648.53,Non,Éducation,CDI,3.8
C03468,Frédérique Turpin,Saint Joseph,lejeuneadrienne@example.com,47,F,53527.77,673.0,3.7,11580.98,Non,Achat Maison,CDI,0.9
C00920,Christophe Menard,Sainte PénélopeBourg,mailletmarguerite@example.com,67,F,26929.48,640.0,10.5,18106.65,Non,Auto,CDI,3.4
C03029,Isaac Chrétien,Legrand,roland65@example.net,68,F,25430.75,520.0,32.54,21578.71,Oui,Éducation,CDI,5.1
C01372,Alexandre Jacques,Sanchez-les-Bains,larochebernard@example.com,43,M,44882.71,720.0,13.44,21281.18,Non,Business,CDD,4.9
C03587,Adrien Perret Le Peltier,Paris,michelle78@example.net,57,M,40593.44,682.0,53.24,9858.94,Non,Rénovation,CDD,16.8
C02544,Patricia Alves,Briand-sur-Mer,hoaraumargaud@example.com,63,M,58858.14,763.0,26.94,19509.7,Oui,Consommation,Freelance,1.6
C03598,Christine Normand,Tanguy,glaine@example.net,34,F,37103.42,779.0,4.71,5395.55,Autre,Business,CDI,4.4
C00038,Suzanne Evrard,Carpentier,camillefernandez@example.net,33,M,56028.3,750.0,8.08,14873.45,Autre,Business,Freelance,5.0
C00363,Gabrielle Hebert,Roy,fgros@example.net,68,M,47748.05,688.0,3.78,18437.72,Oui,Rénovation,Freelance,4.6
C04101,Alex Rossi,Lemonnier,gilbertfoucher@example.org,74,M,19621.03,719.0,71.69,13682.8,Non,Rénovation,CDI,4.5
C00182,Louis Allain,Sainte Noëldan,humbertjeannine@example.com,46,M,58957.79,676.0,55.86,11610.17,Non,Auto,CDI,0.6
C03033,François Carpentier,Girard-les-Bains,michelerenault@example.com,24,M,,702.0,12.98,1769.4,Non,Business,Sans Emploi,7.9
C02983,Simone Rey,Allard,ilaurent@example.com,64,M,40487.12,620.0,49.6,5559.41,Oui,Éducation,CDI,20.7
C01194,Océane Peltier Le Bazin,Sainte AlexBourg,aime50@example.net,47,F,48174.24,691.0,5.86,564.59,Non,Consommation,Freelance,2.6
C02852,Augustin Lévy,Jacob,zimbert@example.com,24,F,13627.19,626.0,71.29,15635.54,Non,Auto,CDI,0.2
C04543,Élisabeth Antoine,Texier-sur-Mer,augustelaurent@example.org,52,M,57177.36,648.0,36.12,3247.72,Oui,Éducation,CDI,5.2
C01121,Aurore Cousin,Leroux,hguillou@example.org,22,M,68485.98,656.0,15.91,15152.36,Oui,Éducation,CDI,0.6
C02235,Marianne de la Lacombe,Ferrand,vincentmarchal@example.net,63,F,32645.23,646.0,22.4,21520.47,Non,Rénovation,Retraité,1.5
C02667,Chantal Benard,Giraud,levequeclaire@example.com,73,F,38779.32,646.0,39.0,301.36,Non,Éducation,CDI,3.6
C03699,Christelle Dupuy,Boucher,dominique00@example.org,61,F,38433.03,750.0,28.94,7022.74,Oui,Achat Maison,Retraité,0.2
C03223,Étienne Colas,Bruneau-sur-Mer,garnierfrancois@example.com,62,F,,680.0,9.67,9059.03,Oui,Consommation,Sans Emploi,7.9
C01182,Noël Payet,Mercier-la-Forêt,epascal@example.net,57,M,91156.49,604.0,54.05,15835.64,Oui,Business,Retraité,1.0
C04184,Sabine du Denis,PineauBourg,nmasse@example.net,21,M,54632.41,791.0,51.7,12213.78,Oui,Rénovation,Freelance,15.4
C04294,Victoire Carre-Bruneau,Sainte Marie,mathildebonneau@example.net,70,F,42708.96,824.0,36.03,13877.16,Oui,Auto,CDI,0.2
C00614,André Carre,Allain,glaurent@example.org,57,M,86248.45,661.0,31.11,18106.87,Oui,Achat Maison,CDD,8.6
C04909,Alexandria Breton,Saint Nathalie,simone57@example.net,53,M,52783.36,752.0,6.93,4440.35,Non,Éducation,CDD,5.7
C01466,Claude du Gérard,Saint Simonedan,victoire94@example.com,54,M,62891.29,686.0,21.76,14466.39,Oui,Consommation,CDI,11.6
C00401,Martin Pereira,Saint Océane,pierreelisabeth@example.org,62,F,25421.58,695.0,4.54,13231.43,Non,Éducation,CDI,3.1
C03042,Madeleine Lagarde,Sainte Marcelle,dupontsimone@example.net,36,F,30263.4,680.0,24.41,8753.26,Non,Rénovation,CDI,6.0
C00934,Alphonse Perrin,Tanguydan,valentine63@example.com,43,M,,781.0,17.15,13208.21,Non,Auto,Sans Emploi,4.7
C02419,Hugues Lacombe,Bousquet,lbernard@example.net,41,M,,583.0,19.16,25705.57,Oui,Business,Sans Emploi,7.0
C04861,Guy Marchal,Saint Noël,xthomas@example.org,65,F,39630.7,850.0,57.41,21085.78,Non,Auto,Freelance,3.1
C04515,Benoît Langlois,Le Goff,rollandclaire@example.com,63,F,41472.53,772.0,17.52,9389.18,Non,Éducation,CDI,0.7
C02641,Alain Royer-Lenoir,Lévêque,lambertsusan@example.org,46,F,52709.75,664.0,26.91,23317.78,Oui,Auto,CDI,2.0
C04017,Eugène-Emmanuel Collet,Leduc,perrierraymond@example.org,26,F,43019.68,731.0,8.68,15025.63,Non,Auto,Freelance,1.8
C00726,Arthur de Valentin,Peltier-la-Forêt,manonwagner@example.com,59,F,56041.67,809.0,35.96,14051.21,Oui,Business,Freelance,7.0
C00826,Zacharie Gillet,Colas-les-Bains,elisabeth04@example.org,56,M,74054.46,707.0,28.15,12875.45,Oui,Achat Maison,CDI,0.9
C01521,Alix Leduc,Dos Santosnec,ferreiraaimee@example.org,58,M,57400.34,710.0,13.13,16466.18,Non,Business,Freelance,9.0
C04745,Arthur Breton,Mercierboeuf,pierreandre@example.com,35,F,46335.46,657.0,46.81,7362.94,Oui,Achat Maison,CDI,5.7
C02930,Tristan Pruvost de Lejeune,PoirierBourg,arthur06@example.com,27,M,12750.87,786.0,5.15,8902.87,Oui,Business,CDD,1.4
C00136,Élodie Marchal-Perret,ChauveauBourg,andreguichard@example.com,52,M,35096.1,639.0,6.08,28957.05,Non,Business,CDI,6.5
C03590,Colette de Delannoy,Micheldan,margaret27@example.org,24,M,40159.61,644.0,32.81,32147.55,Oui,Auto,CDI,0.8
C00628,Thérèse Paul,Lagarde,massondorothee@example.org,46,F,35035.06,729.0,27.93,14409.17,Non,Achat Maison,Retraité,0.8
C00334,Thierry Le Potier,Rousset,guillaume95@example.org,44,F,39759.15,567.0,34.91,22464.95,Oui,Business,CDD,11.0
C00390,Guillaume Ferrand,Leclerc,alainblanchard@example.com,60,M,47619.11,701.0,26.72,16327.83,Non,Business,Freelance,2.9
C04388,Richard Marchand,Perez,chartierphilippine@example.net,37,F,53940.73,636.0,38.76,30587.73,Non,Business,CDI,13.0
C04876,Louis de Humbert,Boulay-sur-Arnaud,eugene86@example.org,41,M,62598.49,719.0,31.71,18562.89,Non,Auto,CDD,0.9
C03832,Guy Poirier,Guillaume-sur-Duval,jgodard@example.com,64,M,56855.73,715.0,18.16,19005.76,Oui,Achat Maison,CDI,3.7
C01817,Audrey Brunel,Jacques,josephinefrancois@example.com,32,F,30271.92,578.0,0.99,50000000.0,Non,Auto,Freelance,1.4
C00400,Benjamin Clément,Barthelemy-les-Bains,levymichelle@example.org,74,M,34171.68,744.0,73.24,15669.98,Oui,Auto,Retraité,0.3
C00710,Anouk Allard,Sainte Jérôme,zpages@example.org,56,M,66060.46,673.0,31.95,21289.91,Non,Business,CDI,0.7
C01039,Gérard Hamon,Jacquot,wvallee@example.org,65,M,41368.34,669.0,55.31,19113.04,Oui,Achat Maison,CDI,0.7
C03989,Alix Raymond,Cohenboeuf,peltierhortense@example.net,45,F,12000.0,592.0,18.4,9440.88,Non,Achat Maison,CDI,5.3
C03359,Noël Rodrigues,Sainte Manon,wroy@example.org,48,M,50504.64,675.0,5.13,17695.04,Oui,Auto,Freelance,3.8
C00046,Richard Merle,Weber,marionvictoire@example.com,43,F,41304.11,742.0,20.32,14068.61,Oui,Auto,CDI,9.2
C01561,Capucine Blot,Sainte David,christelle13@example.org,32,F,56734.51,716.0,30.89,17743.07,Oui,Rénovation,CDI,12.2
C04800,Lucas Le Goff,Antoinedan,aurore03@example.net,52,M,41100.1,669.0,50.76,11258.13,Non,Achat Maison,CDI,2.0
C03642,Madeleine-Alexandria Imbert,Saint Maggie-les-Bains,couturieradrien@example.net,70,M,55895.41,571.0,50.63,17618.98,Non,Achat Maison,CDD,18.9
C03726,Camille Duval-Vincent,Pierre,laurent29@example.net,24,M,60619.13,636.0,17.8,32513.46,Non,Rénovation,Retraité,0.8
C04844,Michel-François Mathieu,Merle,elise19@example.org,60,M,,728.0,18.17,28810.76,Non,Achat Maison,Sans Emploi,17.3
C01112,Valérie Fischer,Pascal,margauxcolin@example.com,28,F,,526.0,25.18,3686.67,Non,Auto,Sans Emploi,0.4
C02513,Aimée Renard,Lemaître-sur-Navarro,rouxcapucine@example.net,60,F,37842.82,683.0,25.5,12583.27,Oui,Achat Maison,CDI,1.2
C03608,Alexandrie Gosselin-De Oliveira,Michaud-sur-Laroche,emilebertin@example.org,53,M,37246.69,701.0,37.74,17491.71,Non,Achat Maison,Freelance,7.4
C01223,Alfred Joubert,Sainte Agathe-sur-Mer,chantal62@example.com,55,M,76792.27,701.0,33.98,24839.4,Non,Rénovation,CDI,3.0
C04060,Lorraine Parent,Bruneau-la-Forêt,therese50@example.net,26,M,15359.94,641.0,27.72,20648.33,Oui,Achat Maison,CDD,2.4
C03023,Alain Lévy,Rossi-sur-Mer,marguerite71@example.org,29,F,,629.0,71.46,20223.4,Non,Rénovation,Sans Emploi,5.6
C02421,Hugues Bertrand,Sainte Colette,berthelotdaniel@example.net,61,M,105864.89,621.0,39.23,22114.31,Oui,Consommation,CDI,17.2
C01508,Raymond de Gallet,Lefort-les-Bains,adrienne87@example.net,67,M,53192.37,711.0,14.08,16919.67,Non,Consommation,CDI,4.0
C01750,Aimée Fournier,Saint Nathalie,madeleinegerard@example.com,71,M,71525.48,610.0,33.35,30174.41,Non,Auto,CDI,3.6
C04838,Henri Hebert,Bergernec,joseph39@example.org,66,M,46266.6,678.0,23.05,15371.15,Oui,Achat Maison,CDD,6.2
C04096,Richard Da Costa,Perrin,blanchardmatthieu@example.net,48,M,61338.02,753.0,21.44,17906.91,Non,Consommation,Sans Emploi,2.3
C01799,Stéphanie Laurent,Collin,thierrycaron@example.com,47,F,38709.33,651.0,44.05,19786.23,Non,Rénovation,Retraité,1.6
C00338,Benjamin Collet,Saint ÉdithBourg,bcarre@example.com,29,M,,686.0,12.17,5521.43,Oui,Auto,Sans Emploi,1.4
C00215,Marguerite Vidal,Schneider-la-Forêt,simone98@example.com,33,M,49293.47,638.0,36.09,31186.23,Oui,Éducation,CDI,3.7
C03663,Matthieu Ledoux,Chevalliernec,fleuryelodie@example.com,72,F,33723.28,717.0,27.07,4676.9,Oui,Business,Sans Emploi,17.3
C01341,Eugène-Thierry Valette,Guillou,ilevy@example.com,25,F,23442.18,626.0,8.95,15950.09,Oui,Rénovation,CDD,2.3
C00011,Brigitte Pelletier,Gomez,nicolecamus@example.org,73,M,67113.77,717.0,45.23,13139.21,Oui,Business,Freelance,6.5
C01520,Suzanne Bazin,Mendès-sur-Allain,emmanuelle10@example.net,67,M,25296.58,574.0,38.38,7265.51,Oui,Éducation,CDI,3.3
C03640,Claudine Leroy,Saint Élodie-la-Forêt,cecile96@example.org,59,M,83712.05,719.0,62.63,1952.2,Non,Auto,Freelance,5.7
C03937,Charles Gay Le Fouquet,Martin-les-Bains,gallard@example.com,44,M,64569.13,635.0,18.2,15269.53,Oui,Auto,Retraité,2.9
C04428,Paulette Boyer,FouquetBourg,laurence68@example.net,61,M,,670.0,4.05,3191.18,Oui,Consommation,CDI,2.9
C03004,Bertrand Blanc,Saint ÉmilieBourg,corinne24@example.com,58,F,,623.0,14.47,18922.81,Oui,Éducation,Sans Emploi,14.4
C02864,Émilie Menard,Carlier,zbesson@example.net,22,F,21991.22,800.0,15.94,26444.99,Non,Business,CDD,0.0
C03115,Marie Moulin,Vasseur-sur-Gallet,robertmarthe@example.org,46,M,73809.48,686.0,26.3,15956.43,Non,Business,Retraité,15.4
C04841,Marcel Le Sanchez,Robin,gerardthibaut@example.org,25,M,50601.56,634.0,49.61,20106.67,Non,Rénovation,Sans Emploi,8.9
C02322,Stéphane Gauthier,Robert,tessierguillaume@example.org,37,F,49454.67,606.0,14.42,7722.61,Non,Achat Maison,CDD,7.4
C02571,Julien Poirier,Lopez-sur-Fischer,sperrot@example.org,71,M,44695.01,677.0,17.31,7363.28,Oui,Rénovation,CDI,20.3
C02913,Émilie Maillard,Bernier-sur-Evrard,vtorres@example.com,30,M,25556.62,716.0,37.01,12621.2,Autre,Achat Maison,CDI,6.0
C00101,Daniel Aubry,Sainte Alexnec,hamelthomas@example.org,29,F,33177.46,706.0,18.29,26804.34,Oui,Auto,CDI,0.9
C03549,Émile Gomes-Bazin,Collet,georges33@example.org,54,M,91905.54,710.0,24.19,18620.97,Non,Auto,CDD,6.6
C01458,Augustin Fabre du Seguin,Leconte-sur-Pascal,edelattre@example.com,33,M,28062.87,710.0,8.55,5974.66,Oui,Auto,Freelance,6.7
C00171,Suzanne Legros,Perrin,mferrand@example.org,23,M,63375.22,663.0,19.5,9988.79,Oui,Business,CDD,1.3
C00107,Laure Bertrand,Thierry-sur-Bouvet,piresemmanuelle@example.net,55,M,64885.43,695.0,44.55,5801.15,Oui,Achat Maison,Freelance,0.1
C04196,Louise de Louis,FontaineVille,piresaugustin@example.net,49,M,78569.67,618.0,26.49,17200.8,Non,Rénovation,Sans Emploi,2.9
C03569,Vincent Blanchard-Hamon,Mathieu,tristanjoly@example.net,32,M,50192.73,746.0,16.6,7505.9,Oui,Consommation,CDI,1.2
C04992,Gilbert du De Sousa,Gilbert-les-Bains,rfouquet@example.net,74,F,44416.68,817.0,27.32,7281.41,Non,Rénovation,CDD,1.4
C04296,Roland Morin,Saint Robert,wclerc@example.org,43,F,12000.0,647.0,5.47,32945.18,Oui,Business,Sans Emploi,2.0
C04063,Alexandrie-Geneviève Raynaud,Simon,mcoulon@example.com,47,F,26515.88,810.0,23.65,29273.72,Non,Achat Maison,Freelance,4.0
C03861,Inès-Marine Guillet,Lainedan,leblancarthur@example.net,54,F,45158.66,737.0,48.91,7584.75,Non,Éducation,CDD,1.9
C04122,Adrien-Lucas Guillaume,Saint Marc,bernadettecollin@example.com,74,M,52704.85,722.0,39.37,6263.69,Oui,Business,CDI,6.1
C04630,Marguerite Chartier,Carlier-la-Forêt,louis50@example.org,26,M,54793.64,691.0,23.96,11682.49,Oui,Éducation,Freelance,5.4
C00060,Thomas Lopez,Adamdan,hoaraupierre@example.org,70,F,50694.07,531.0,17.44,23258.83,Autre,Auto,CDD,3.9
C01240,Anaïs Peltier de Guibert,Sainte Benjamin,pblanchet@example.org,46,M,36369.96,562.0,39.78,32688.55,Non,Business,CDI,3.9
C04638,Olivie Roux de la Carpentier,Bouviernec,vgiraud@example.net,53,F,19956.1,521.0,27.18,4348.94,Oui,Rénovation,Freelance,1.4
C01040,Anaïs Labbé,Martineau,kbouvier@example.com,58,F,24543.0,714.0,12.69,14950.69,Non,Éducation,Freelance,5.4
C04187,Maggie Blanchard,Rodriguez,nicole80@example.net,30,F,53213.91,660.0,45.91,2346.4,Oui,Consommation,CDI,5.4
C02760,Élisabeth Regnier Le Gérard,Torres-les-Bains,suzanne53@example.net,25,F,41401.58,622.0,18.13,7896.58,Non,Éducation,Freelance,4.0
C02120,Tristan Robin-Durand,Michaudboeuf,dlouis@example.org,61,M,,610.0,7.92,28212.83,Non,Business,Sans Emploi,6.7
C01524,Hugues Pasquier-Benard,Martel-sur-Daniel,kmarin@example.net,52,F,30494.46,829.0,53.93,9852.41,Oui,Achat Maison,CDD,3.5
C03521,Guillaume Briand,Guyondan,lenoirjosette@example.com,36,F,39310.38,641.0,4.92,21068.69,Non,Business,CDD,8.5
C00153,Michel Legros,Saint Margueritedan,nsimon@example.com,34,F,,819.0,10.73,10589.02,Non,Auto,Sans Emploi,1.3
C02248,Guillaume Delorme,Didiernec,lucasguichard@example.net,26,F,32917.79,674.0,37.88,12972.53,Oui,Business,CDI,6.5
C00481,Bernadette du Grégoire,Robert-les-Bains,samsonpaulette@example.org,65,M,44611.35,667.0,33.75,37405.54,Oui,Consommation,CDI,0.5
C04233,Roland Petit du Marie,Bailly,aleconte@example.org,33,F,62146.48,677.0,12.86,22270.77,Non,Consommation,CDI,3.2
C04306,Agnès Petit,Chauvin-les-Bains,zschmitt@example.org,60,M,53349.49,715.0,38.84,20272.7,Non,Auto,Freelance,0.5
C03578,Martin De Sousa,Humbert,guillonmaurice@example.com,68,M,94926.55,662.0,16.13,6382.07,Oui,Rénovation,Freelance,0.1
C04125,Margaud Pereira,Traore-sur-Durand,alain04@example.com,46,F,43856.86,702.0,36.47,9530.15,Non,Auto,Sans Emploi,0.2
C03562,Jacques Sauvage du Guyon,Techer,ldupre@example.com,41,M,83458.88,640.0,39.76,32513.72,Oui,Business,Sans Emploi,6.8
C03315,Aimé Hamon Le Chauvin,Da Costa,laetitiajacquet@example.com,66,F,58576.21,461.0,29.29,12826.53,Oui,Auto,CDD,2.7
C01762,François Guibert,Bernard,odette93@example.org,18,M,45612.15,716.0,20.27,17084.42,Non,Consommation,CDD,3.7
C03538,Tristan Menard,Sainte Nicole-sur-Mer,virginie13@example.com,48,M,50310.47,661.0,20.65,2707.59,Non,Auto,CDI,0.2
C04804,François Pons,Hervé,jacquetroland@example.com,57,M,60184.0,594.0,12.1,3693.39,Autre,Consommation,CDI,12.0
C00750,Alice Legrand de la Samson,Vincent,qaubry@example.net,72,F,34620.44,718.0,21.97,14295.97,Autre,Rénovation,CDD,0.8
C03619,Anastasie de la Blondel,Gérard-les-Bains,lorraine34@example.com,22,M,56517.06,850.0,17.9,18933.05,Oui,Auto,CDD,15.1
C01785,Victoire Lagarde Le Albert,BrunetBourg,josettepineau@example.net,31,M,81194.11,850.0,18.41,11631.44,Non,Business,CDI,0.3
C04271,Véronique Menard,Henry,guillaumefrancoise@example.net,48,F,28027.21,756.0,5.95,13928.06,Oui,Business,Freelance,3.2
C03383,Étienne du Grenier,Grenier,martine60@example.net,70,F,40487.47,590.0,11.49,15086.55,Non,Consommation,CDD,13.2
C04349,Julie Loiseau,Delattrenec,thomaszoe@example.com,38,F,45193.11,711.0,14.26,12522.4,Oui,Auto,CDD,10.1
C00405,Marthe Chartier,Schmitt,giraudchristophe@example.net,46,F,12000.0,592.0,9.48,15612.83,Non,Business,Sans Emploi,0.9
C00757,Martine Le Gall,Joseph-la-Forêt,bpascal@example.net,39,M,30123.61,743.0,56.62,13479.72,Autre,Business,CDI,24.9
C02711,Anastasie Cousin-Weber,Coste,paulperez@example.com,19,M,49742.27,770.0,32.51,14324.45,Non,Consommation,Retraité,5.9
C02670,Michèle Olivier,Saint Thibault,roger49@example.org,63,F,29350.01,601.0,49.77,16199.31,Non,Consommation,Freelance,1.8
C03983,Tristan Paris,Saint Jean,amelielecoq@example.com,56,F,32215.54,762.0,46.79,13932.54,Non,Rénovation,Freelance,4.1
C00097,Jérôme Muller,Cordier-les-Bains,theophile18@example.net,56,M,46526.97,566.0,26.3,8852.52,Non,Achat Maison,CDI,13.3
C01333,David-Antoine Blot,Mahenec,gpoulain@example.net,64,M,46784.94,500.0,18.88,16841.26,Oui,Consommation,CDI,1.0
C04609,David Duval,Saint Sébastien-les-Bains,maillardarthur@example.com,42,M,52008.22,677.0,44.23,18061.54,Non,Business,CDI,5.8
C02791,Josette Petit-Pires,Lemonnier,margaret59@example.com,26,M,57910.08,719.0,9.41,1658.07,Oui,Auto,CDI,2.4
C02854,Édouard-Émile Moreau,Sainte NoëlVille,eric87@example.net,59,F,65732.41,739.0,12.77,13547.14,Non,Consommation,Retraité,3.7
C00186,Marguerite Lecomte,Gaillard-sur-Marques,noelpaulette@example.org,27,M,15900.43,811.0,58.97,12981.73,Non,Business,CDD,20.7
C04003,Odette de la Bousquet,Lacroix-la-Forêt,peltiercolette@example.org,43,F,37561.8,751.0,14.63,680.58,Non,Consommation,CDI,9.1
C02723,Antoine Rodriguez,Laurent-les-Bains,fdubois@example.org,39,M,37462.12,581.0,8.02,13608.5,Non,Consommation,CDI,4.1
C03583,Corinne Bailly du Hervé,Lacroix,dominiqueleclerc@example.net,35,M,55225.95,607.0,34.43,5682.26,Non,Auto,Freelance,2.6
C02058,Christine-Margot Benoit,Thierry-les-Bains,xcoulon@example.net,40,M,58255.66,575.0,45.49,19410.59,Oui,Rénovation,CDI,0.3
C01319,Margot Bodin du Humbert,Tanguy-sur-Chrétien,traorejeannine@example.org,40,F,31584.81,798.0,11.2,22632.89,Oui,Consommation,CDI,2.9
C00148,Vincent Clément,Duhamel-la-Forêt,danielle31@example.net,64,F,75581.27,685.0,15.37,9444.27,Autre,Consommation,CDI,1.4
C00028,Frédérique Bègue,Saint Anoukdan,adele45@example.org,49,F,,739.0,24.47,21982.73,Autre,Achat Maison,CDD,0.2
C04140,Stéphanie Parent,CarpentierBourg,paulette38@example.org,59,M,50627.52,626.0,49.16,828.07,Non,Achat Maison,CDI,4.2
C04009,Éric Prévost,Alexandre-sur-Bazin,pleconte@example.org,24,F,44919.86,707.0,55.43,15482.42,Oui,Consommation,CDI,1.2
C03363,Franck Simon,Fontaineboeuf,emilie28@example.com,64,F,30794.03,688.0,74.85,17699.98,Non,Achat Maison,CDI,3.5
C00692,Marcelle de Riou,Thierry-sur-Brunel,arthurbarre@example.com,71,F,39878.38,728.0,14.03,8075.01,Non,Auto,CDI,0.9
C02866,Alain De Oliveira,Fischernec,oliviegirard@example.org,35,M,53157.52,706.0,34.65,8792.99,Non,Auto,CDI,10.8
C03776,Arnaude Clerc,Lacombe-sur-Leroux,mblot@example.com,48,M,48283.4,611.0,20.46,7083.91,Oui,Consommation,CDD,9.5
C01386,Geneviève Dufour-Letellier,Sainte Pierre,marguerite20@example.com,49,F,18699.63,771.0,16.95,7460.4,Non,Rénovation,Sans Emploi,0.4
C01845,Henri Guillou Le Gosselin,Bruneau,agathedeschamps@example.net,53,F,34990.12,654.0,7.12,16988.91,Non,Rénovation,Sans Emploi,2.5
C04731,David Gallet,BoutinBourg,ferreiratheophile@example.net,57,M,51756.99,765.0,17.67,20848.25,Non,Rénovation,Sans Emploi,1.2
C00129,Noémi Le Leroy,Antoineboeuf,fdidier@example.org,54,M,53029.34,590.0,27.37,6212.4,Oui,Auto,Retraité,6.4
C01599,Aimé Martin de la Barre,Daniel,nleleu@example.org,58,F,24834.79,727.0,32.24,20333.72,Autre,Consommation,CDI,6.6
C03629,Éléonore Huet,Rocher-sur-Maillot,huetmarc@example.net,65,M,29533.02,803.0,21.54,19127.37,Oui,Auto,CDI,2.0
C04504,Dominique-Odette Meunier,Hernandez,spires@example.org,18,F,16597.67,764.0,5.47,35258.86,Non,Achat Maison,Freelance,6.4
C00701,Simone Ferreira,Nicolas,thierrygermain@example.net,53,F,38556.65,692.0,19.42,12919.42,Non,Consommation,CDI,2.0
C03982,Thibaut Maillard,Gaudin-sur-Delorme,qlecomte@example.net,56,F,25300.52,687.0,25.37,11360.45,Non,Rénovation,Sans Emploi,5.8
C03028,Robert du Pereira,Saint Capucine,eimbert@example.com,30,F,38354.17,655.0,31.68,14600.22,Oui,Business,CDI,8.3
C02969,Adèle du Marion,Normandboeuf,michaudyves@example.com,54,M,,607.0,62.51,26314.71,Non,Achat Maison,Sans Emploi,4.6
C04357,Susan Legros,Saint Timothée,ksimon@example.com,32,M,87592.81,595.0,30.21,23764.59,Oui,Business,CDI,4.2
C01708,Victor Marion-Dubois,Pinto,mathilde23@example.com,31,M,62899.28,744.0,19.02,34698.69,Non,Business,Sans Emploi,3.9
C02953,Arthur Becker,Sainte Astrid,beckervalentine@example.net,42,M,,850.0,8.92,6492.01,Non,Auto,Sans Emploi,2.6
C00454,Susan Faivre,Lebreton-sur-Lacroix,aurore23@example.net,52,M,53921.69,685.0,36.85,13751.9,Non,Business,Retraité,2.2
C02868,Zacharie de Vasseur,Brunet-les-Bains,jlemaire@example.com,67,F,44172.17,692.0,17.37,21792.38,Non,Business,Freelance,7.7
C02040,Isabelle-Victoire Perrier,Ribeiro-sur-Mer,maillardemilie@example.com,34,M,47138.11,797.0,23.13,22325.7,Non,Éducation,CDI,2.9
C01772,Bernard de la Gonzalez,Fournier-sur-Leroux,agnesimbert@example.com,38,F,32167.31,777.0,34.61,14453.79,Non,Consommation,Sans Emploi,22.9
C02315,Patrick Roussel,Lemoine,josette43@example.com,18,M,,653.0,46.69,24284.63,Non,Rénovation,Sans Emploi,0.0
C00609,Paul Buisson,Sainte Nathalie-sur-Mer,xpichon@example.org,66,F,29843.56,645.0,42.9,24055.51,Oui,Auto,Sans Emploi,2.8
C00167,Georges Maillard Le Julien,Gautier,lgrenier@example.com,27,M,57122.43,734.0,28.43,13247.56,Non,Consommation,Retraité,5.4
